contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
RBEE_minus_official,public,official,rbee_seed2,399,WFjHILsPhh0_0_20.wav,driving buses,-0.13013398692810454,"[[0.0, 19.97]]","[[0.0, 11.5]]","[[2.2, 6.0], [16.2, 20.0]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,3,esc_test_10000_v0.wav,"dog, and then crying baby",-0.04310833806012482,"[[15.5, 25.0]]","[[15.5, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,28,esc_test_10003_v1.wav,chainsaw followed by thunderstorm,-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,38,esc_test_10004_v1.wav,"clapping, and then keyboard typing",-0.004672897196261738,"[[17.65, 28.3]]","[[17.65, 28.35]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,71,esc_test_10008_v1.wav,"vacuum cleaner, and then crying baby",-0.027145284621920118,"[[1.97, 12.67]]","[[1.97, 12.97]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,130,esc_test_10016_v0.wav,"chainsaw, and then dog",-0.00585365853658526,"[[1.65, 11.75]]","[[1.7, 11.74]]","[[1.5, 11.75]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,149,esc_test_10018_v1.wav,vacuum cleaner followed by sea waves,-0.0012123335963777349,"[[1.97, 12.65]]","[[1.957, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,159,esc_test_10019_v1.wav,"vacuum cleaner, and then chainsaw",-0.008083140877597983,"[[2.0, 12.65], [17.65, 28.3]]","[[2.0, 12.65], [17.65, 28.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,196,esc_test_10024_v1.wav,clapping followed by crying baby,-0.01338500209467941,"[[17.65, 28.5]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,198,esc_test_10024_v1.wav,"clapping, and then crying baby",-0.01338500209467941,"[[17.65, 28.5]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,206,esc_test_10025_v1.wav,"dog, and then thunderstorm",-0.0046948356807512415,"[[17.75, 28.3]]","[[17.75, 28.25]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,212,esc_test_10026_v1.wav,sea waves followed by thunderstorm,-0.39308773262438285,"[[1.97, 28.0]]","[[1.97, 7.0]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,222,esc_test_10027_v1.wav,"keyboard typing, and then rooster",-0.04474119728357029,"[[7.65, 11.85], [17.65, 21.85], [23.25, 25.0]]","[[7.65, 25.0]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,249,esc_test_10031_v0.wav,sea waves followed by keyboard typing,-0.4878048780487805,"[[14.75, 24.75]]","[[19.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,254,esc_test_10031_v1.wav,"keyboard typing, and then sea waves",-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,292,esc_test_10036_v1.wav,dog followed by keyboard typing,-0.0036491677336745187,"[[17.65, 28.0]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,301,esc_test_10037_v1.wav,sea waves followed by chainsaw,-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed0,setpo_seed0,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,12,esc_test_10001_v1.wav,crying baby followed by keyboard typing,-0.4935230508386558,"[[17.679, 28.679]]","[[17.67, 22.67]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,102,esc_test_10012_v1.wav,"fireworks, and then rooster",-0.007263922518159771,"[[7.65, 26.15]]","[[7.65, 26.0]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,111,esc_test_10013_v1.wav,"clapping, and then chainsaw",-0.5071428571428571,"[[2.0, 23.0]]","[[22.3, 23.3]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,215,esc_test_10026_v1.wav,"thunderstorm, and then sea waves",-0.001863908432216732,"[[1.97, 12.65]]","[[1.97, 12.67]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed1,setpo_seed1,304,esc_test_10038_v0.wav,fireworks followed by keyboard typing,-1.0,"[[1.5, 11.75]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,12,esc_test_10001_v1.wav,crying baby followed by keyboard typing,-0.0046948356807512415,"[[17.67, 22.67]]","[[17.7, 22.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,14,esc_test_10001_v1.wav,"crying baby, and then keyboard typing",-0.0046948356807512415,"[[17.692, 22.692]]","[[17.7, 22.65]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,109,esc_test_10013_v1.wav,clapping followed by chainsaw,-0.5071428571428571,"[[2.0, 23.0]]","[[23.3, 28.3]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,156,esc_test_10019_v1.wav,chainsaw followed by vacuum cleaner,-0.00023029886882530715,"[[1.97, 28.3]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,222,esc_test_10027_v1.wav,"keyboard typing, and then rooster",-0.10073446327683616,"[[7.65, 12.0], [17.65, 24.5]]","[[7.65, 25.0]]","[[17.65, 28.3]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,297,esc_test_10037_v0.wav,sea waves followed by chainsaw,-0.046511627906976716,"[[14.75, 25.0]]","[[14.75, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,299,esc_test_10037_v0.wav,"sea waves, and then chainsaw",-0.046511627906976716,"[[14.75, 25.0]]","[[14.75, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_RBEE,relation,rbee_seed2,setpo_seed2,305,esc_test_10038_v0.wav,keyboard typing followed by fireworks,-0.32786885245901637,"[[6.75, 11.75], [14.75, 19.75]]","[[6.75, 11.75]]","[[14.75, 25.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,2,fTcSVQJ2h8g_0_90.wav,police car siren,-0.09153840764525145,"[[59.01, 66.01]]","[[58.735, 66.513]]","[[59.0, 65.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,10,_jcVnmRQD_U_90_150.wav,people whistling,-0.27808713846984456,"[[40.957, 42.51]]","[[41.0, 42.0]]","[[41.0, 42.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,15,CHkE7YL08Zo_0_45.wav,people sneezing,-0.039950062421972576,"[[21.302, 22.302], [25.0, 26.0], [34.902, 35.902]]","[[21.3, 22.3], [25.3, 26.3], [35.0, 36.0]]","[[21.1, 21.9], [34.9, 35.5]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.1266666666666666,"[[41.51, 44.01]]","[[41.51, 44.51]]","[[42.0, 43.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,53,A2NtJ12KIuU_0_40.wav,people crowd,-0.12788888888888886,"[[22.0, 39.902]]","[[22.0, 30.0]]","[[37.6, 40.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,59,WChnH2EJr_8_0_30.wav,people burping,-0.005117215403597636,"[[4.0, 8.7], [18.8, 28.7]]","[[3.601, 8.701], [18.801, 28.701]]","[[25.7, 29.1]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,72,KwwcpaxWT5E_0_35.wav,chainsawing trees,-0.01462081963975076,"[[7.302, 27.802]]","[[7.302, 27.5]]","[[24.7, 27.8]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,78,nxvoVBUYCeY_0_62.wav,airplane flyby,-0.0023239786445835575,"[[52.124, 61.902]]","[[52.101, 61.965]]","[[51.8, 59.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,80,VQc-haIJXSM_437_460.wav,ambulance siren,-0.031168831168831068,"[[12.0, 14.8]]","[[12.0, 15.0]]","[[11.5, 13.8]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,87,aISXCw0Pi94_175_235.wav,baby laughter,-0.06280219780219942,"[[45.0, 46.0], [53.701, 55.0]]","[[45.0, 46.0], [53.5, 55.0]]","[[45.0, 46.1], [53.7, 55.2]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,95,sXSDR4qLkuQ_120_180.wav,bull bellowing,-0.11041911130336265,"[[57.51, 59.965]]","[[57.51, 59.01]]","[[31.6, 36.1], [47.0, 48.0], [57.6, 59.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,102,3mTd8ZTG_cc_305_365.wav,chainsawing trees,-0.020439535163908396,"[[0.0, 3.0], [14.457, 24.5]]","[[0.0, 3.0], [13.0, 24.0]]","[[16.6, 18.2], [20.4, 22.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,110,hZfIwRPjkvM_30_90.wav,dog howling,-0.010169491525424124,"[[42.402, 59.902]]","[[42.302, 44.0], [55.0, 59.902]]","[[42.3, 44.7], [51.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,119,RyUAFrXu5ng_80_140.wav,fire truck siren,-0.03136522143887388,"[[32.902, 59.902]]","[[32.957, 59.0]]","[[33.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,122,_qsWAzHnwQ0_150_210.wav,fireworks banging,-0.01027348003862838,"[[3.957, 20.0], [27.374, 59.0]]","[[3.957, 20.0], [27.374, 58.5]]","[[4.2, 19.7], [32.7, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,125,vGIs0GU1V6M_0_60.wav,hair dryer drying,-0.006748155090003732,"[[51.51, 56.01]]","[[51.5, 55.5]]","[[17.9, 24.3], [34.9, 36.7], [44.6, 49.2], [51.4, 55.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,131,OZVfvDBbwdI_556_587.wav,kid speaking,-0.002339995730898603,"[[5.701, 17.624], [21.624, 26.402]]","[[5.701, 17.701], [21.601, 26.401]]","[[9.3, 17.5], [21.5, 26.7], [5.6, 6.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,132,OZVfvDBbwdI_1020_1060.wav,kid speaking,-0.005779749524856714,"[[0.0, 3.124], [30.291, 33.0], [35.874, 37.0]]","[[0.0, 3.124], [30.291, 33.0], [35.817, 37.0]]","[[0.0, 3.2], [30.3, 34.1], [35.9, 37.1]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,135,OMkEVX23BdM_0_31.wav,lions roaring,-0.0002548813745106848,"[[19.235, 27.513]]","[[19.25, 27.5]]","[[19.4, 23.6], [24.4, 29.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,147,LMKxK3ZHLMY_0_30.wav,people burping,-0.01967806133414457,"[[3.855, 4.855], [12.355, 13.355], [26.902, 27.902]]","[[3.902, 4.902], [12.302, 13.302], [26.902, 27.902]]","[[3.6, 4.3], [12.4, 12.8], [27.0, 27.4]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,148,LMKxK3ZHLMY_30_60.wav,people burping,-0.043896913055790215,"[[1.701, 2.701], [6.624, 7.624], [15.701, 16.701], [28.5, 29.5]]","[[1.701, 2.701], [6.624, 7.624], [15.624, 16.624]]","[[6.5, 6.9], [15.7, 16.0], [28.6, 28.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,149,l22_mm7qDoI_0_60.wav,people cheering,-0.03158936596973638,"[[36.902, 39.51], [48.51, 51.51]]","[[36.735, 39.0], [48.5, 51.5]]","[[10.0, 20.0], [37.2, 41.0], [48.7, 52.3]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,151,aISXCw0Pi94_33_93.wav,people clapping,-0.2641666666666668,"[[27.0, 29.0], [34.902, 36.902]]","[[27.0, 28.0], [34.902, 36.0]]","[[26.3, 29.9], [34.6, 38.2]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,160,kw6sagBOLw0_0_57.wav,people nose blowing,-0.018976843786295217,"[[4.302, 8.0], [11.702, 12.702], [36.902, 38.0], [46.902, 49.0]]","[[4.5, 8.0], [11.75, 12.75], [36.9, 38.0], [46.9, 49.0]]","[[1.7, 7.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,175,k-dhOJF2MuY_280_325.wav,people whispering,-0.1183019965542054,"[[1.601, 2.601], [11.701, 23.5], [27.3, 29.0], [30.8, 34.5], [36.901, 39.5], [41.201, 44.901]]","[[1.601, 2.601], [11.701, 12.701], [14.601, 15.601], [19.0, 21.0], [22.201, 23.201], [27.3, 28.3], [30.701, 34.7]]","[[14.9, 23.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,176,XKfTTHqbk-4_0_43.wav,people whistling,-0.01727272727272744,"[[13.201, 14.201], [25.5, 26.5], [39.124, 41.5]]","[[13.3, 14.3], [25.6, 26.6], [39.2, 41.5]]","[[13.3, 14.2], [25.7, 26.4], [39.1, 40.0], [40.9, 41.4]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,180,BBz-Jyr23M4_387_447.wav,playing acoustic guitar,-0.020703913392164708,"[[34.802, 36.0], [44.702, 48.0]]","[[34.802, 36.0], [44.5, 48.0]]","[[44.7, 49.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,188,-ds37ADTopw_4_82.wav,playing cello,-0.00032476657058422287,"[[8.659, 35.0]]","[[8.65, 35.0]]","[[8.8, 35.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,198,kA59yNSvfa8_122_182.wav,playing erhu,-0.030493806771263232,"[[15.402, 27.51]]","[[15.0, 27.5]]","[[15.4, 27.3]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,218,r1KRhB4QeCg_81_91.wav,playing tennis,-0.07382158161277741,"[[1.58, 2.2], [5.0, 5.6], [7.4, 8.0], [8.3, 8.9], [9.5, 10.0]]","[[1.5, 2.5], [5.0, 5.5], [7.4, 8.0], [8.3, 8.9], [9.5, 10.0]]","[[1.8, 2.1], [5.1, 5.7], [8.3, 8.7]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,220,TflgyCIZEYM_131_170.wav,playing trombone,-0.017456773264933112,"[[15.588, 20.0]]","[[15.5, 20.0]]","[[15.7, 20.2]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,248,-1q1otOq9TU_315_345.wav,skidding,-0.0031575906750519467,"[[11.179, 20.0]]","[[11.15, 20.0]]","[[11.4, 19.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,257,_Gg3M-GF9sE_3_63.wav,train horning,-0.07499999999999984,"[[48.0, 59.9]]","[[48.0, 59.0]]","[[48.4, 51.5], [54.0, 55.8], [57.6, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,288,WN4IoK7ecAU_300_380.wav,playing acoustic guitar,-0.008295208332912807,"[[32.51, 46.01], [48.965, 50.01], [53.01, 55.01], [58.01, 60.01], [63.01, 65.01], [67.965, 70.01]]","[[32.51, 46.01], [48.965, 50.01], [53.51, 55.01], [58.51, 60.01], [63.51, 65.01], [67.51, 69.01], [72.51, 75.0]]","[[33.1, 36.0], [38.1, 41.6], [42.6, 45.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,289,ZGYN5mMXpFM_0_25.wav,playing banjo,-0.00037692597635341496,"[[1.902, 7.0]]","[[1.9, 7.0]]","[[2.1, 7.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,294,Jd0xfgwofkQ_140_220.wav,playing cello,-0.01824847345486824,"[[72.874, 79.965]]","[[72.802, 79.902]]","[[73.2, 80.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,296,28YVOGk5uGY_10_70.wav,playing cello,-0.011666666666666659,"[[36.51, 41.01], [55.51, 58.51]]","[[36.5, 41.5], [55.5, 58.5]]","[[39.2, 40.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,298,vqOmk5fQM68_190_240.wav,playing clarinet,-0.023097725879229314,"[[23.701, 25.0], [39.601, 40.601], [48.5, 49.5]]","[[23.75, 25.0], [39.624, 40.624], [48.5, 49.5]]","[[23.6, 24.9], [39.6, 40.5], [48.9, 49.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.14913173858500428,"[[29.902, 31.51], [50.902, 53.51]]","[[30.0, 31.0], [50.902, 53.0]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,308,hNKFL02U8W4_360_420.wav,playing erhu,-0.016991963260619913,"[[30.5, 36.8], [44.3, 45.3], [48.0, 53.8]]","[[30.5, 36.8], [44.3, 49.3], [52.0, 53.0]]","[[30.6, 31.7], [34.9, 36.6], [44.5, 45.6], [48.3, 49.4], [52.3, 53.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,327,txKxk6S4IvQ_15_75.wav,playing tabla,-0.021588238830174578,"[[0.0, 3.0], [29.65, 35.0], [41.701, 44.0], [52.701, 53.701], [59.201, 60.0]]","[[0.0, 3.0], [29.65, 35.0], [41.65, 44.0], [52.75, 53.75], [59.5, 60.0]]","[[0.0, 3.4], [42.0, 43.8], [52.6, 55.6], [59.2, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,336,uvBbvPUfYfE_19_79.wav,playing ukulele,-0.008189991501727167,"[[15.957, 18.009], [36.009, 41.009], [50.009, 52.009]]","[[15.874, 18.0], [36.0, 41.0], [50.0, 52.0]]","[[16.1, 18.7], [36.2, 41.3], [50.1, 51.8], [59.2, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,337,uvBbvPUfYfE_120_180.wav,playing ukulele,-0.12353982300884969,"[[20.75, 22.5], [32.75, 34.5], [52.75, 53.75]]","[[20.75, 22.302], [32.75, 34.0], [52.75, 53.75]]","[[20.8, 22.8], [32.7, 35.3]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,338,yqOuNOfLyUE_0_60.wav,playing ukulele,-0.03244248519079729,"[[35.5, 36.5], [44.8, 45.8], [47.8, 48.8], [51.1, 52.1], [54.5, 55.5]]","[[35.0, 36.0], [44.8, 45.8], [47.8, 48.8], [51.0, 52.0], [54.8, 55.8]]","[[35.4, 36.4], [39.4, 41.6], [44.9, 46.0], [47.8, 54.2]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,340,28YVOGk5uGY_50_110.wav,playing violin,-0.04123711340206171,"[[15.5, 18.9], [35.3, 41.3]]","[[15.5, 18.5], [35.3, 41.3]]","[[15.6, 19.2]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,341,awNdAWg1oik_130_190.wav,playing zither,-0.0006896551724136502,"[[28.402, 42.01]]","[[28.402, 42.0]]","[[28.4, 30.5], [37.1, 42.9]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,342,awNdAWg1oik_230_290.wav,playing zither,-0.06999999999999951,"[[10.101, 12.51], [46.01, 48.51]]","[[10.15, 12.5], [46.0, 48.0]]","[[9.9, 12.4], [46.1, 48.4]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,347,DIkH3opVS8o_0_30.wav,thunder,-0.014705882352941457,"[[26.701, 29.901]]","[[26.75, 29.9]]","[[26.6, 30.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,348,qiV8azj6bDY_360_420.wav,train horning,-0.013944223107568376,"[[50.624, 52.51]]","[[50.659, 52.51]]","[[50.0, 52.4]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,356,YScsKu7Txnw_251_311.wav,water burbling,-0.41354269621567064,"[[0.0, 5.874]]","[[0.0, 5.874], [19.0, 20.0], [31.0, 32.0], [38.5, 40.0], [42.5, 43.5]]","[[0.0, 5.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,360,MVqxKEaQHM0_148_208.wav,playing ukulele,-0.0031022551008226262,"[[44.51, 46.01], [49.51, 50.51], [53.51, 54.51], [59.01, 60.0]]","[[44.5, 46.0], [49.5, 50.5], [53.5, 54.5], [59.0, 60.0]]","[[44.6, 46.2], [56.6, 57.7], [59.1, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,372,GDE8R51FqJw_145_190.wav,hammering nails,-0.030670294335889303,"[[4.457, 6.0], [12.5, 14.5]]","[[4.457, 6.0], [12.624, 14.5]]","[[4.5, 6.4], [12.5, 14.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,381,pPNdzlgkG3M_50_110.wav,playing clarinet,-0.10267419962335267,"[[25.65, 27.65], [49.902, 52.15]]","[[25.65, 27.65], [49.902, 52.902]]","[[26.0, 27.3], [50.0, 51.6]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,385,ckHzSVkWpII_90_135.wav,playing cornet,-0.08776017749811404,"[[15.231, 16.231], [21.231, 23.0], [37.731, 41.231]]","[[15.0, 16.0], [21.0, 23.0], [37.7, 41.0]]","[[15.3, 16.4], [21.3, 22.8], [37.7, 41.1]]"
SetPO_minus_RBEE,public,rbee_seed0,setpo_seed0,390,Eq7Ll9ok-Hw_120_180.wav,people eating,-0.0017404670627226837,"[[35.735, 41.0], [48.0, 50.0], [57.0, 59.0]]","[[35.701, 41.0], [48.0, 50.0], [57.0, 59.0]]","[[36.3, 41.3]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,12,THhP1idrWXA_0_60.wav,people coughing,-0.06863636363636161,"[[37.874, 40.0]]","[[37.802, 38.802]]","[[37.8, 39.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.1266666666666666,"[[41.51, 44.01]]","[[41.51, 44.51]]","[[42.0, 43.9]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,32,gBWmcmIfN98_0_60.wav,people clapping,-0.04057572915971308,"[[3.735, 5.902]]","[[3.874, 5.874]]","[[3.7, 5.7], [24.2, 25.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,35,HShbaC9ORSo_366_426.wav,driving motorcycle,-0.007349481096011967,"[[50.874, 59.0]]","[[50.802, 59.0]]","[[51.0, 57.8]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,55,ZBaYrfz5afo_300_330.wav,thunder,-0.03754166666666714,"[[11.302, 14.5]]","[[11.302, 14.0]]","[[11.3, 14.3]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,69,0PHUQku2P5I_50_95.wav,singing choir,-0.035,"[[0.0, 10.0]]","[[0.0, 12.0]]","[[2.2, 4.3]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,74,QBMDnMRwQCc_30_90.wav,helicopter,-0.00013070008167545555,"[[44.659, 57.51]]","[[44.65, 57.51]]","[[44.9, 47.3]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,80,VQc-haIJXSM_437_460.wav,ambulance siren,-0.031168831168831068,"[[12.0, 14.8]]","[[12.0, 15.0]]","[[11.5, 13.8]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,87,aISXCw0Pi94_175_235.wav,baby laughter,-0.06280219780219942,"[[45.0, 46.0], [53.701, 55.0]]","[[45.0, 46.0], [53.5, 55.0]]","[[45.0, 46.1], [53.7, 55.2]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,95,sXSDR4qLkuQ_120_180.wav,bull bellowing,-0.11041911130336265,"[[57.51, 59.965]]","[[57.51, 59.01]]","[[31.6, 36.1], [47.0, 48.0], [57.6, 59.9]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,100,LVp7zH3yCi0_60_120.wav,cat meowing,-0.02732660228270456,"[[29.65, 33.0], [45.4, 46.4], [54.7, 55.7], [58.3, 59.3]]","[[29.65, 33.0], [45.45, 46.45], [54.75, 55.75], [58.3, 59.3]]","[[29.5, 33.0], [45.4, 46.2], [54.6, 55.6], [58.2, 59.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,110,hZfIwRPjkvM_30_90.wav,dog howling,-0.11581920903954857,"[[42.302, 59.902]]","[[42.402, 44.0], [56.0, 59.902]]","[[42.3, 44.7], [51.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,119,RyUAFrXu5ng_80_140.wav,fire truck siren,-0.03328658941619311,"[[32.902, 59.902]]","[[32.902, 59.0]]","[[33.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,125,vGIs0GU1V6M_0_60.wav,hair dryer drying,-0.007371822395994071,"[[51.51, 55.965]]","[[51.5, 55.5]]","[[17.9, 24.3], [34.9, 36.7], [44.6, 49.2], [51.4, 55.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,131,OZVfvDBbwdI_556_587.wav,kid speaking,-0.002339995730898603,"[[5.701, 17.624], [21.624, 26.402]]","[[5.701, 17.701], [21.601, 26.401]]","[[9.3, 17.5], [21.5, 26.7], [5.6, 6.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,135,OMkEVX23BdM_0_31.wav,lions roaring,-0.0024594663319918997,"[[19.235, 27.513]]","[[19.201, 27.51]]","[[19.4, 23.6], [24.4, 29.9]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,149,l22_mm7qDoI_0_60.wav,people cheering,-0.0003834876269227516,"[[36.902, 39.513], [48.513, 51.513]]","[[36.902, 39.51], [48.51, 51.51]]","[[10.0, 20.0], [37.2, 41.0], [48.7, 52.3]]"
